Frame Rate:,23.9760246510
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1888,00:01:18.745,5.550980179398148,7.163275824652778,2.7012261284722223,6.788438585069445
1889,00:01:18.787,4.851933232060185,5.629638671875,2.4544270833333335,6.471733940972222
1890,00:01:18.829,3.346372251157407,3.639865451388889,1.6137966579861112,4.785454644097222
1891,00:01:18.870,3.8903718171296298,4.673014322916667,1.8202582465277777,5.177842881944445
1892,00:01:18.912,2.148166232638889,2.1174858940972223,1.4181857638888888,2.9088270399305554
1893,00:01:18.954,2.534116391782407,2.9621039496527777,1.4938693576388888,3.1463758680555554
1894,00:01:18.996,3.1553457754629632,4.089870876736111,1.4026963975694444,3.9734700520833335
1895,00:01:19.037,1.7784559461805554,1.6496310763888888,1.2451443142361112,2.4405924479166665
1896,00:01:19.079,1.4493905526620372,1.4268120659722223,0.8649359809027778,2.056423611111111
1897,00:01:19.121,3.2971100983796298,4.541422526041667,1.4371473524305556,3.9127604166666665
1898,00:01:19.162,1.7348180700231481,1.8307020399305556,0.9881727430555556,2.3855794270833335
1899,00:01:19.204,2.2447826244212963,2.549343532986111,1.0359971788194444,3.1490071614583335
1900,00:01:19.246,3.6696325231481484,4.559678819444445,2.0309244791666665,4.418294270833333
1901,00:01:19.288,3.381465205439815,3.829562717013889,1.9510091145833333,4.363823784722222
1902,00:01:19.329,5.108091001157407,6.498508029513889,2.5421820746527777,6.283582899305555
1903,00:01:19.371,3.6092574508101856,4.329264322916667,2.2136773003472223,4.284830729166667
1904,00:01:19.413,4.52222583912037,5.752577039930555,2.3400065104166665,5.474093967013889
1905,00:01:19.454,3.9291720920138893,4.917453342013889,2.0613335503472223,4.808729383680555
1906,00:01:19.496,4.228578920717593,5.138400607638889,2.1722819010416665,5.375054253472222
1907,00:01:19.538,3.6937662760416665,4.562554253472222,1.96240234375,4.556342230902778
1908,00:01:19.579,3.5854401765046298,4.370524088541667,1.6711154513888888,4.714680989583333
1909,00:01:19.621,3.3865559895833335,3.909695095486111,1.72802734375,4.521945529513889
1910,00:01:19.663,3.5224247685185186,3.893283420138889,1.8435329861111112,4.830457899305555
1911,00:01:19.705,5.054642288773148,6.662217881944445,2.2210015190972223,6.280707465277778
1912,00:01:19.746,4.23169849537037,4.979899088541667,1.9382866753472223,5.776909722222222
1913,00:01:19.788,3.595721209490741,4.234402126736111,1.8682454427083333,4.684516059027778
1914,00:01:19.830,4.634340639467593,5.917914496527778,2.4249403211805554,5.560167100694445
1915,00:01:19.871,2.548855251736111,3.0150824652777777,1.5393608940972223,3.0921223958333335
1916,00:01:19.913,2.842429832175926,3.5503743489583335,1.5665147569444444,3.410400390625
1917,00:01:19.955,4.001184534143519,5.154351128472222,1.6752387152777777,5.173963758680555
1918,00:01:19.997,2.4453125,2.3076714409722223,1.48388671875,3.5443793402777777
1919,00:01:20.038,1.5629701967592593,1.5338270399305556,0.8007269965277778,2.3543565538194446
1920,00:01:20.080,3.1480577256944446,4.231689453125,1.0702311197916667,4.142252604166667
1921,00:01:20.122,1.7443757233796298,1.82080078125,0.9887966579861112,2.4235297309027777
1922,00:01:20.163,2.4414876302083335,2.671359592013889,1.2528211805555556,3.4002821180555554
1923,00:01:20.205,3.236762152777778,4.284315321180555,1.0808919270833333,4.345079210069445
1924,00:01:20.247,1.284423828125,1.0344509548611112,0.9094509548611112,1.9093695746527777
1925,00:01:20.289,2.7312192563657405,3.608127170138889,1.0884874131944444,3.497043185763889
1926,00:01:20.330,2.853334780092593,3.5735405815972223,1.3186306423611112,3.6678331163194446
1927,00:01:20.372,3.358841507523149,3.8577202690972223,1.6747504340277777,4.544053819444445
1928,00:01:20.414,3.8960503472222228,4.891954210069445,1.6857367621527777,5.110460069444445
1929,00:01:20.455,2.1942455150462963,2.1760796440972223,1.2119140625,3.1947428385416665
1930,00:01:20.497,2.960810908564815,3.4877115885416665,1.3206922743055556,4.074028862847222
1931,00:01:20.539,2.390516493055556,2.671847873263889,1.1868489583333333,3.3128526475694446
1932,00:01:20.580,3.148790147569444,3.6659071180555554,1.579345703125,4.201117621527778
1933,00:01:20.622,2.938377097800926,3.153103298611111,1.5825737847222223,4.079454210069445
1934,00:01:20.664,2.790744357638889,3.1309407552083335,1.6389431423611112,3.6023491753472223
1935,00:01:20.706,3.6889558015046293,4.743381076388889,1.6547037760416667,4.668782552083333
1936,00:01:20.747,1.893627025462963,1.6756184895833333,1.2001681857638888,2.8050944010416665
1937,00:01:20.789,1.9781268084490737,1.7269422743055556,1.2851833767361112,2.9222547743055554
1938,00:01:20.831,3.6883951822916665,4.782497829861111,1.7743869357638888,4.50830078125
1939,00:01:20.872,3.9420030381944446,4.815158420138889,2.3719618055555554,4.638888888888889
1940,00:01:20.914,6.19287109375,8.111626519097221,3.3865831163194446,7.080403645833333
1941,00:01:20.956,7.2762677228009265,9.35085720486111,4.004584418402778,8.47336154513889
1942,00:01:20.998,8.004955150462964,9.765787760416666,4.518825954861111,9.73025173611111
1943,00:01:21.039,9.502097800925926,12.617106119791666,4.722601996527778,11.166585286458334
1944,00:01:21.081,8.168782552083334,9.300347222222221,4.606011284722222,10.599989149305555
1945,00:01:21.123,9.245506004050926,11.427788628472221,4.905327690972222,11.403401692708334
1946,00:01:21.164,9.418122468171296,12.175862630208334,4.738064236111111,11.340440538194445
1947,00:01:21.206,8.529260706018519,10.921468098958334,4.402072482638889,10.264241536458334
1948,00:01:21.248,7.370325159143519,10.26925998263889,3.408664279513889,8.433051215277779
1949,00:01:21.290,6.318883825231481,7.693196614583333,3.4002278645833335,7.863226996527778
1950,00:01:21.331,9.982883029513888,13.081949869791666,5.064263237847222,11.802435980902779
1951,00:01:21.373,10.60865162037037,13.068033854166666,5.600341796875,13.157579210069445
1952,00:01:21.415,10.66578956886574,13.550238715277779,5.541395399305555,12.90573459201389
1953,00:01:21.456,8.308159722222221,10.434434678819445,4.794677734375,9.695366753472221
1954,00:01:21.498,6.420817057291667,8.487928602430555,3.651340060763889,7.123182508680555
1955,00:01:21.540,6.005289713541667,7.807156032986111,2.9581976996527777,7.250515407986111
1956,00:01:21.581,3.864303023726851,4.609456380208333,1.8247612847222223,5.15869140625
1957,00:01:21.623,3.9890588831018525,5.459852430555555,1.8139105902777777,4.693413628472222
1958,00:01:21.665,3.9081127025462963,4.389268663194445,2.2500542534722223,5.085015190972222
1959,00:01:21.707,4.418529369212963,5.397189670138889,2.3380533854166665,5.520345052083333
1960,00:01:21.748,5.068332248263889,6.555772569444445,2.6918402777777777,5.957383897569445
1961,00:01:21.790,5.199065031828703,6.721435546875,3.1429850260416665,5.732774522569445
1962,00:01:21.832,6.975070529513888,9.620524088541666,3.7986924913194446,7.505995008680555
1963,00:01:21.873,5.37769458912037,6.427056206597222,3.107937282986111,6.598090277777778
1964,00:01:21.915,5.109537760416667,5.813612196180555,2.6809895833333335,6.834011501736111
1965,00:01:21.957,6.7064435040509265,8.50680881076389,3.2877875434027777,8.32473415798611
1966,00:01:21.999,6.063612196180556,6.893174913194445,3.536376953125,7.761284722222222
1967,00:01:22.040,6.297480830439814,7.634629991319445,3.6060655381944446,7.651746961805555
1968,00:01:22.082,5.683774594907407,7.390923394097222,3.0556098090277777,6.604790581597222
1969,00:01:22.124,4.471815321180556,5.512451171875,2.6657172309027777,5.237277560763889
1970,00:01:22.165,6.613226996527779,8.022162543402779,3.69970703125,8.117811414930555
1971,00:01:22.207,14.014585141782407,17.20016818576389,7.559814453125,17.283772786458332
1972,00:01:22.249,16.867757161458332,20.943956163194443,9.31448025173611,20.344835069444443
